"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Burkina Faso","BFA","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.05000019073486","","","","","","","","","","","",
"Bangladesh","BGD","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7399997711182","","","","15.1899995803833","","","13.8299999237061","","14.5500001907349","","","","","16.9899997711182","26.4599990844727","","","","","","",
"Bulgaria","BGR","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0899963378906","81.1600036621094","81.6100006103516","80.5999984741211","80.9000015258789","83.0999984741211","84.1500015258789","84.9400024414063","85.3300018310547","85.1800003051758","85.2600021362305","85.4800033569336","85.9100036621094","85.1100006103516","84.6999969482422","85.129997253418","","",
"Bahrain","BHR","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5999984741211","","","","","","","","","","95.8000030517578","","","","","","","","","97.9700012207031","","","","","","","",
"Bahamas, The","BHS","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9000015258789","80.870002746582","","86.7300033569336","","","","","","",
"Bosnia and Herzegovina","BIH","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1600036621094","72.7099990844727","72.5999984741211","74.120002746582","74.3899993896484","75.0500030517578","72.7600021362305","73.7900009155273","76.5","74.3399963378906","","",
"Belarus","BLR","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5299987792969","","","","","","","","",
"Belize","BLZ","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.75","66.870002746582","65.4800033569336","61.75","61.8499984741211","63.9900016784668","62.060001373291","","","","","","66.879997253418","","","","","","","","","","71.2799987792969","","",
"Bermuda","BMU","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7900009155273","82.6900024414063","","78.2399978637695","","","","","",
"Bolivia","BOL","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3499984741211","62.7200012207031","63.3699989318848","62.4500007629395","62.9700012207031","62.2200012207031","59.0400009155273","57.2900009155273","53.0900001525879","","36.9799995422363","36.0999984741211","37.6599998474121","36.1699981689453","","42.7299995422363","40.0099983215332","38.4599990844727","43.0699996948242","","46.5400009155273","","44.7299995422363","","42.310001373291","40.4099998474121","","","",
"Brazil","BRA","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3699989318848","60.0999984741211","60.310001373291","60.0999984741211","60.9500007629395","61.2599983215332","61.8899993896484","62.9799995422363","","64.3199996948242","","64.9899978637695","65.5400009155273","65.4700012207031","64.4700012207031","","","",
"Barbados","BRB","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5999984741211","83.879997253418","83.5999984741211","83.5999984741211","83.4100036621094","81.4000015258789","82.6500015258789","81.2799987792969","81.0899963378906","80.120002746582","79.5","","","","","","","","","78.4199981689453","","","","",
"Brunei Darussalam","BRN","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.379997253418","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9199981689453","","","","36.0200004577637","37.8499984741211","39.8600006103516","43.5299987792969","","39.560001373291","36.7700004577637","","",
"Botswana","BWA","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2099990844727","","71.1999969482422","83.1699981689453","","74.3499984741211","","","62.2099990844727","","","","70.620002746582","","","68.2399978637695","","","","",
"Central African Republic","CAF","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","85.75","85.7699966430664","85.5899963378906","85.5299987792969","85.3499984741211","84.879997253418","83.5699996948242","82.9400024414063","83.2699966430664","82.8600006103516","83.0599975585938","83.120002746582","82.8199996948242","82.9899978637695","82.6399993896484","81.4199981689453","81.0800018310547","80.5299987792969","81.0699996948242","80.9700012207031","80.4899978637695","79.6699981689453","79.5599975585938","79.620002746582","80.6399993896484","81.25","81.5899963378906","81.0899963378906","80.9199981689453","80.7699966430664","81.2900009155273","80.8600006103516","80.6800003051758","80.0199966430664","80.2900009155273","80.9400024414063","81.1100006103516","81.2399978637695","81.4100036621094","81.5100021362305","81.4199981689453","",
"Central Europe and the Baltics","CEB","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5813997965774","73.5147458464598","73.1051360594301","73.1793102630014","72.7616820750387","72.7785828397876","71.9365624625076","71.733335356676","71.6135002128325","73.1888700097578","73.1963834159601","74.18981025054","74.7490486821167","75.6927391405325","76.4042878192369","76.9924394915784","76.5435316666002","75.6522392601407","76.2772810339129","76.5041865366996","76.8798784131196","77.0430825672172","77.8333087271597","","",
"Switzerland","CHE","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3899993896484","88.5999984741211","87.6100006103516","87.4400024414063","86.6399993896484","80.4800033569336","79.9000015258789","80.4100036621094","79.9899978637695","79.7900009155273","80.6100006103516","80.8199996948242","80.1900024414063","81.2300033569336","81.8199996948242","82.0699996948242","82.0199966430664","81.870002746582","82.7799987792969","82.5500030517578","82.7900009155273","82.870002746582","82.7600021362305","83.0100021362305","84.1399993896484","84.0299987792969","",
"Channel Islands","CHI","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6600036621094","68.5","67.4100036621094","66.6900024414063","66.7300033569336","66.2600021362305","66.1100006103516","65.6999969482422","66.1600036621094","67.7900009155273","69.5899963378906","70.8399963378906","71.8199996948242","70.2399978637695","72.1800003051758","74.4599990844727","74.4000015258789","74.0599975585938","73.7300033569336","73.7399978637695","","",
"China","CHN","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1700000762939","","","","","",
"Cameroon","CMR","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2999992370605","","","","","29.2999992370605","","","","","","","","","28.6399993896484","","","","","","","",
"Congo, Dem. Rep.","COD","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9199981689453","65.2399978637695","66.5800018310547","62.810001373291","62.9900016784668","61.0999984741211","61.7400016784668","58.1800003051758","57.1100006103516","47.8400001525879","47.8899993896484","48.2799987792969","46.9799995422363","50.7299995422363","53.2400016784668","53.6800003051758","47.310001373291","46.2400016784668","45.5","45.5699996948242","46.560001373291","47.060001373291","48.1599998474121","48.1100006103516","","",
"Comoros","COM","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7999992370605","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6699981689453","67.5199966430664","67.6100006103516","67.0699996948242","67.4899978637695","69.1500015258789","70.1100006103516","70.0199966430664","69.5299987792969","68.5299987792969","67.9599990844727","68.6999969482422","69.1900024414063","68.0599975585938","67.5100021362305","","68.6100006103516","67.8099975585938","70.4800033569336","68.9899978637695","71.2699966430664","71.370002746582","","74.0199966430664","74.2300033569336","73.8600006103516","73.7399978637695","73.3099975585938","73.6600036621094","73.9800033569336","",
"Caribbean small states","CSS","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4090633315216","63.9553370493604","62.7749575707035","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5899963378906","79.9000015258789","78.9300003051758","77.7399978637695","76.0999984741211","75.25","73.9100036621094","73.7799987792969","73.25","73.0400009155273","73.7900009155273","76.0699996948242","76.7300033569336","77.129997253418","81.9499969482422","81.4800033569336","59.7999992370605","55.1199989318848","53.3400001525879","53.25","","","",
"Curacao","CUW","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4499969482422","89.2799987792969","86.8499984741211","","89.1900024414063","87.75","88.0899963378906","88.0100021362305","84.4100036621094","89","","",
"Cyprus","CYP","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2300033569336","70.5100021362305","71.3499984741211","69.9199981689453","70.0899963378906","71.3099975585938","73.3000030517578","73.879997253418","74.370002746582","75.2099990844727","76.4700012207031","76.7099990844727","78.2900009155273","76.8600006103516","76.870002746582","81.9400024414063","","",
"Czech Republic","CZE","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9700012207031","86.3000030517578","84.8600006103516","84.3099975585938","84.5400009155273","83.120002746582","81.7600021362305","81.0299987792969","80.8199996948242","79.9000015258789","78.1699981689453","78.4899978637695","79.7099990844727","79.8199996948242","79.5599975585938","79.7699966430664","79.2200012207031","78.120002746582","78.0500030517578","77.8000030517578","78.8099975585938","78.0699996948242","79.120002746582","","",
"Germany","DEU","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","87.7099990844727","87.4499969482422","87.6100006103516","87.6699981689453","87.9100036621094","88.120002746582","88.1699981689453","88.1399993896484","89.0800018310547","88.5699996948242","88.2300033569336","87.7300033569336","87.6500015258789","87.379997253418","86.9899978637695","86.8899993896484","86.879997253418","86.7600021362305","86.8000030517578","86.6600036621094","86.0899963378906","85.2600021362305","85.2200012207031","85.4700012207031","85.7200012207031","86.0100021362305","85.7399978637695","85.7300033569336","85.5999984741211","85.6500015258789","86.120002746582","86.4599990844727","86.620002746582","","",
"Djibouti","DJI","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7099990844727","","","","","","61.6599998474121","","54.1599998474121","","63.5499992370605","","","","","","","","","","","","","","","","",
"Denmark","DNK","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","81.4499969482422","84.120002746582","84.6100006103516","85.6600036621094","85.4800033569336","85.8000030517578","85.5","85.0199966430664","85.9800033569336","86.1900024414063","85.9599990844727","87.7200012207031","87.7900009155273","88","87.6399993896484","87.4400024414063","87.8899993896484","87.870002746582","87.5","87.870002746582","87.879997253418","88.0500030517578","88.0500030517578","88.0899963378906","87.7399978637695","87.75","87.0899963378906","87.6900024414063","87.5800018310547","87.6500015258789","87.9000015258789","88.129997253418","88.4400024414063","88.1600036621094","",
"Dominican Republic","DOM","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8300018310547","52.5499992370605","53.9599990844727","56.0800018310547","53.2799987792969","49.9900016784668","48.7400016784668","47.9300003051758","46.2400016784668","49.6699981689453","48.5099983215332","47.060001373291","46.4199981689453","47.7799987792969","45.7299995422363","45.4700012207031","46.4900016784668","","43.060001373291","42.9199981689453","42.9599990844727","43.7299995422363","46.5800018310547","43.6500015258789","47","","",
"Algeria","DZA","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4199981689453","","64.6100006103516","61.9000015258789","","","","","","","","","67.9300003051758","34.4799995422363","","","",
"East Asia & Pacific (excluding high income)","EAP","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4259075483521","80.5518054282109","80.0429326870264","78.7295538890269","77.1238921693578","77.7405843005439","77.4872195650843","78.3722113798544","77.9775989077414","76.7715595424311","77.2948995540015","78.7557698314267","79.750245517213","79.4916931841087","77.9321086057929","78.545601435099","78.4323266779988","78.7518069828863","78.5756567007477","79.5995589867364","79.266046048544","","",
"Europe & Central Asia","ECS","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8603791250862","79.4858154425719","79.0746106931914","79.7897760184711","79.7910069830835","79.6978488094533","79.4271668812224","78.9597440355794","79.373751621188","79.3222054996599","79.6688992553937","79.340993312094","78.7329765443807","79.0933701968068","79.7508615480078","80.2501589676774","80.3023103894069","79.495467157636","79.6131301218808","79.6068150891744","79.689062167703","79.6853105608061","80.1873348916324","80.2343998333279","","",
"Ecuador","ECU","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8400001525879","60.6599998474121","59.7099990844727","60.8800010681152","57.5499992370605","58.9199981689453","59.2700004577637","59.5099983215332","57.8300018310547","59","59.5699996948242","60.8400001525879","60.5400009155273","62.3600006103516","60.4500007629395","","62.2299995422363","62.3400001525879","63.1399993896484","","","","","57.2200012207031","58.0099983215332","61.25","62.5299987792969","61.3800010681152","","",
"Egypt, Arab Rep.","EGY","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0099983215332","59.5499992370605","60.3699989318848","60.5800018310547","60.7799987792969","58.4300003051758","58.2000007629395","58.310001373291","62.2000007629395","63.7099990844727","61.4199981689453","","63.1599998474121","64.6900024414063","63.2299995422363","64.0199966430664","63.439998626709","63.3600006103516","65.3399963378906","","",
"Euro area","EMU","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8786804727825","79.5804063575476","79.591304935497","79.3916762861047","79.4570395770324","79.3557659239693","79.4080663353671","79.5881387612342","79.9706878893841","80.2626596620141","80.4377518909885","80.5289853485239","80.2469951795266","80.0125021057008","80.2203954488926","80.2609589459368","80.4300265379201","80.7762574520182","80.5541622574175","80.2977886793349","80.4012229343018","80.3792766990649","80.4377166923224","80.6320136390789","80.9156888060589","","",
"Eritrea","ERI","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1600036621094","70.6500015258789","71.629997253418","72.629997253418","73.6600036621094","74.3000030517578","73.5400009155273","73.1699981689453","72.8199996948242","73.6800003051758","73.7699966430664","74.629997253418","75.6100006103516","76.5100021362305","77.8499984741211","77.9499969482422","78.75","79.4300003051758","79.3199996948242","79.3199996948242","79.379997253418","79.4899978637695","79.120002746582","79.8099975585938","79.75","80.1399993896484","78.8300018310547","78.0800018310547","78.4800033569336","78.9800033569336","79.5100021362305","",
"Estonia","EST","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8199996948242","96.7399978637695","95.0999984741211","92.5199966430664","89.6999969482422","88.4800033569336","91.0500030517578","90.0899963378906","89.3899993896484","88.6999969482422","88.8300018310547","90.1999969482422","89.6999969482422","90.7900009155273","88.7799987792969","85.8899993896484","88.9899978637695","88.5599975585938","87.3300018310547","89.3199996948242","88.4300003051758","88.2699966430664","87.7699966430664","87.4800033569336","87.6699981689453","87.6100006103516","88.0299987792969","","",
"Ethiopia","ETH","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52999973297119","","","","","52.1300010681152","9.30000019073486","49.3400001525879","","","53.5699996948242","52.2999992370605","52.4900016784668","52.5400009155273","11.9300003051758","50.3199996948242","","","",
"European Union","EUU","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0827753156386","78.6485964322066","78.7983115365587","78.60963755178","78.528623346513","78.4715113092729","78.4978812063773","78.7313569321851","78.8216998641269","79.038079812201","79.1664746982979","79.5500776357744","79.2948626398663","79.2829619361258","79.5236259256096","79.7098107186221","79.9248840192652","80.2472530345494","80.0071202617706","79.6280423600761","79.8162712410915","79.727799714305","79.8635392250406","79.9726135388169","80.3947759690504","","",
"Fragile and conflict affected situations","FCS","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0299987792969","80.5100021362305","80.4800033569336","79.4599990844727","79.0100021362305","78.8600006103516","79.6500015258789","78.379997253418","79.1900024414063","80.2399978637695","82.4199981689453","82.2699966430664","83.2900009155273","83.5299987792969","83.5","83.6900024414063","83.4599990844727","83.0199966430664","83.370002746582","83.2699966430664","82","82.4300003051758","82.3499984741211","81.9800033569336","82.1699981689453","81.5599975585938","81.25","","",
