"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Belarus","BLR","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.879997253418","","","","","","","","",
"Belize","BLZ","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3399963378906","75.1699981689453","74.75","75.0699996948242","70.5599975585938","72.3300018310547","71.4800033569336","","","","","","73.9400024414063","","","","","","","","","","78.379997253418","","",
"Bermuda","BMU","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.4899978637695","90.4899978637695","","86.6999969482422","","","","","",
"Bolivia","BOL","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2599983215332","48.4199981689453","46.8400001525879","45.4700012207031","47.2799987792969","43.7999992370605","42.0499992370605","39.9199981689453","39.1300010681152","","19.0200004577637","20","19.5400009155273","20.2000007629395","","20.2000007629395","20.9500007629395","23.6100006103516","22.7399997711182","","33.0699996948242","","32.8600006103516","","34.689998626709","32.0999984741211","","","",
"Brazil","BRA","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5199966430664","64.9300003051758","64.4000015258789","64.8499984741211","65.5100021362305","64.7900009155273","66","67.2399978637695","","69.1800003051758","","72.1699981689453","72.6900024414063","72.9899978637695","71.5400009155273","","","",
"Barbados","BRB","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9599990844727","90.2099990844727","89.1800003051758","91.0699996948242","90.3600006103516","90.3399963378906","91.8000030517578","90.629997253418","90.4800033569336","91.129997253418","89.5","","","","","","","","","88.2099990844727","","","","",
"Brunei Darussalam","BRN","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1100006103516","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9699993133545","","","","14.2399997711182","22.9699993133545","16.7399997711182","15.2700004577637","","15.9799995422363","15.8599996566772","","",
"Botswana","BWA","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8399963378906","","67.9100036621094","81.9300003051758","","71.9599990844727","","","58.5999984741211","","","","65.2300033569336","","","68.6900024414063","","","","",
"Central African Republic","CAF","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","91.3899993896484","91.1600036621094","90.9599990844727","90.8199996948242","90.9899978637695","91.120002746582","90.5500030517578","90.2600021362305","90.0299987792969","89.629997253418","90.4199981689453","90.3300018310547","90.2200012207031","90.1900024414063","90.129997253418","89.9400024414063","89.4100036621094","88.8000030517578","88.5599975585938","88.379997253418","87.7699966430664","86.7799987792969","86.6699981689453","87.0899963378906","87.6600036621094","88.8099975585938","88.4899978637695","88.5899963378906","88.7099990844727","88.5100021362305","88.5999984741211","88.5599975585938","88.5899963378906","88.1100006103516","88.4499969482422","88.5100021362305","88.5199966430664","88.2099990844727","88.3099975585938","88.0699996948242","88.25","",
"Central Europe and the Baltics","CEB","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4910997851678","73.6102583223534","72.8866525046897","74.362737976097","73.5374293938162","74.2730777512448","74.2191089769427","74.7445631810669","74.7873778543065","77.3052577137414","77.8930350808255","79.2086964080548","79.7413419198962","80.7418461104271","81.2648193736361","81.9112426157334","81.6726333896263","81.081778597016","81.4474215190012","81.7474798469526","82.2511947547588","82.8164286479635","83.7007925160974","","",
"Switzerland","CHE","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9800033569336","87.5599975585938","86.9499969482422","86.9700012207031","88.0199966430664","84.4400024414063","83.8300018310547","84.4100036621094","84.5800018310547","84.7799987792969","85.629997253418","85.7699966430664","85.3000030517578","86.870002746582","86.5800018310547","86.5","86.0699996948242","86.7799987792969","87.0599975585938","87.1600036621094","86.8399963378906","86.9400024414063","87.0400009155273","87.1900024414063","87.6600036621094","87.8099975585938","",
"Channel Islands","CHI","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2399978637695","74.3300018310547","72.75","74.2300033569336","74.8600006103516","73.3399963378906","73.2200012207031","73.1800003051758","71.8899993896484","74.5699996948242","73.6800003051758","74.4000015258789","74.3499984741211","63.0299987792969","62.5200004577637","62.8499984741211","64.6900024414063","64.7300033569336","65.3600006103516","65.120002746582","","",
"China","CHN","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.63000011444092","","","","","",
"Cameroon","CMR","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65000009536743","","","","","8.64999961853027","","","","","","","","","11.1999998092651","","","","","","","",
"Congo, Dem. Rep.","COD","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6800003051758","72.8300018310547","73.9000015258789","70.9700012207031","71.5400009155273","70.0400009155273","67.2600021362305","65.370002746582","65.4100036621094","51.6300010681152","53.8300018310547","50.4500007629395","51.8899993896484","52.560001373291","62.9700012207031","56.4500007629395","51.3699989318848","48.7200012207031","47.560001373291","46.25","46.5299987792969","47.9000015258789","49.7299995422363","50.3300018310547","","",
"Comoros","COM","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0099983215332","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4199981689453","79.0599975585938","78.6399993896484","77.6600036621094","74.8399963378906","78.5699996948242","76.1500015258789","76.2399978637695","75.6999969482422","77.6800003051758","74.3000030517578","75.7600021362305","74.6699981689453","76.620002746582","71.3099975585938","","71.0800018310547","70.629997253418","73.1399993896484","73.7399978637695","76.120002746582","75.4100036621094","","79.620002746582","78.8899993896484","79.7600021362305","78.3499984741211","78.9400024414063","78.9899978637695","80.7300033569336","",
"Caribbean small states","CSS","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6362651188586","72.634569478184","71.18212679866","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8899993896484","92.5100021362305","92.1900024414063","91.870002746582","91.2900009155273","91.4700012207031","91.4199981689453","91.7099990844727","91.2699966430664","91.5699996948242","91.8099975585938","92.0199966430664","93.5100021362305","93.3600006103516","96.2900009155273","96.1600036621094","85.6600036621094","87.1600036621094","84.7399978637695","77.9100036621094","","","",
"Curacao","CUW","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4499969482422","94.6800003051758","94.629997253418","","95.6500015258789","94.4300003051758","94.9700012207031","94.9599990844727","92.4800033569336","95.9199981689453","","",
"Cyprus","CYP","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5299987792969","84.0299987792969","84.120002746582","84.3000030517578","84.3099975585938","83.9400024414063","85.1699981689453","86.8300018310547","87.129997253418","85.9700012207031","87.0100021362305","87.9400024414063","89","88.5100021362305","87.5699996948242","88.370002746582","","",
"Czech Republic","CZE","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7900009155273","93.2399978637695","91.9499969482422","92.0800018310547","92.0199966430664","90.9899978637695","90.3099975585938","90.0500030517578","89.629997253418","89.5199966430664","88.2900009155273","88.9400024414063","89.5899963378906","89.1399993896484","89.4499969482422","89.370002746582","88.5999984741211","87.8399963378906","87.1100006103516","86.5599975585938","86.4800033569336","87.1500015258789","87.2200012207031","","",
"Germany","DEU","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","86.870002746582","86.9000015258789","88.4700012207031","88.6800003051758","89.0199966430664","89.129997253418","89.7799987792969","90.3000030517578","92.0599975585938","91.9100036621094","91.6699981689453","91.629997253418","91.5","92.0100021362305","91.879997253418","91.8399963378906","92.2200012207031","92.1699981689453","91.4800033569336","91.7099990844727","91.75","91.1900024414063","90.5800018310547","90.75","90.7600021362305","91.1500015258789","91.5500030517578","91.5699996948242","91.5","91.6500015258789","91.8899993896484","92.0100021362305","92.25","","",
"Djibouti","DJI","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4800033569336","","","","","","70.870002746582","","66.1600036621094","","75.6399993896484","","","","","","","","","","","","","","","","",
"Denmark","DNK","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","90.1600036621094","90.7799987792969","91.4400024414063","91.8499984741211","92.1800003051758","92.9800033569336","93.0400009155273","92.8099975585938","92.9100036621094","92.8099975585938","92.9800033569336","92.9599990844727","93.7600021362305","93.9300003051758","94.0899963378906","93.6699981689453","94.0299987792969","94.2600021362305","95.3000030517578","94.8000030517578","94.2300033569336","94.8099975585938","94.5800018310547","94.2099990844727","94.6900024414063","95.0199966430664","94.5899963378906","94.4100036621094","94.5500030517578","94.4400024414063","94.4100036621094","94.4700012207031","94.6399993896484","94.0599975585938","",
"Dominican Republic","DOM","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9499969482422","63.0999984741211","66.6600036621094","69.5899963378906","69.4800033569336","67.5599975585938","66.629997253418","64.4199981689453","65.1100006103516","69.7099990844727","67.7300033569336","67.2699966430664","69.4000015258789","69.8399963378906","66.4199981689453","67.5199966430664","67.3000030517578","","67.1800003051758","65.5299987792969","66.3099975585938","66.8899993896484","68.4400024414063","54.6199989318848","70.1999969482422","","",
"Algeria","DZA","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7099990844727","","65.7900009155273","49.7599983215332","","","","","","","","","73.6900024414063","40.8199996948242","","","",
"East Asia & Pacific (excluding high income)","EAP","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7112394240561","81.6319268357129","81.1612502283697","79.951710982621","78.1117629273118","79.6479524056562","78.8471641885393","79.7225694709907","79.9393719863689","79.8345955456866","79.6308825217511","81.0813133221066","81.4943225667394","81.0751199828299","80.0152372391513","80.0240156596208","79.6959208456666","80.1962852729224","80.1995038134728","82.4721092017963","82.212995505253","","",
"Europe & Central Asia","ECS","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7539150301313","84.6613093731835","83.8928152773812","84.1728859171067","84.3246921967474","84.2732621772497","84.0135976395747","83.4801062600645","84.2428841307162","83.8921184243285","84.3910380962764","84.5001923079466","84.3888100185556","84.3940046039053","85.0866493494007","85.3809319294272","85.3693225862938","84.8504017758783","84.9022749089304","84.793435530931","84.979947641411","85.0126658029589","86.0768413561748","85.9424582690002","","",
"Ecuador","ECU","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8199996948242","46.560001373291","44.8499984741211","43.7000007629395","42.3800010681152","41.4599990844727","43.6599998474121","43.5800018310547","43.7099990844727","46.1300010681152","42.9199981689453","56.9599990844727","57.7299995422363","54.9500007629395","55.0499992370605","","52.2799987792969","56.8800010681152","54.4700012207031","","","","","46.2400016784668","48","49.6800003051758","48.6300010681152","48.439998626709","","",
"Egypt, Arab Rep.","EGY","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5499992370605","60.6599998474121","64.3600006103516","57.2099990844727","64.75","67.9300003051758","56.5","49.2900009155273","50.8400001525879","53.6800003051758","47.8699989318848","","50.2400016784668","52.0299987792969","52.8400001525879","56.2700004577637","51.8499984741211","51.1300010681152","51.6199989318848","","",
"Euro area","EMU","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3722274620229","84.6068180808784","84.9396966625628","85.1530067855797","85.2216328883622","85.7044836870606","85.8485938740929","86.1222035903274","86.5309290913043","86.9915755269884","87.0477017079145","87.3858621561","87.4831720914868","87.3147397629905","87.4473674213774","87.5544701040655","87.8156980283048","88.1320498318461","88.3923052819809","88.3878450698723","88.561441020512","88.5891539177233","88.5976658501635","88.590202764699","88.6877419052624","","",
"Eritrea","ERI","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6999969482422","66.879997253418","68.8000030517578","71.1999969482422","73.2200012207031","74.4599990844727","74.3199996948242","74.870002746582","75.9400024414063","76.5800018310547","77.5299987792969","79.0599975585938","80.0400009155273","82.0400009155273","83.1900024414063","83.4000015258789","84.75","85.5599975585938","85.8000030517578","85.6500015258789","86.3099975585938","86.6500015258789","86.8099975585938","87.3600006103516","87.6999969482422","87.7799987792969","87.2200012207031","86.8600006103516","87.0100021362305","87.1600036621094","87.2399978637695","",
"Estonia","EST","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3499984741211","96.7200012207031","96.3499984741211","95.3300018310547","94","93.6600036621094","95.2300033569336","94.9800033569336","95.0400009155273","93.7699966430664","93.4899978637695","93.6800003051758","95.7600021362305","95.6999969482422","94.6500015258789","94.5800018310547","95.120002746582","95.2399978637695","94.5","95.0699996948242","94.7699966430664","94.6500015258789","94.8099975585938","94.8499984741211","94.1399993896484","94.3399963378906","93.4000015258789","","",
"Ethiopia","ETH","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3600001335144","","","","","45.8699989318848","6.23999977111816","42.6699981689453","","","48.4500007629395","48.8400001525879","45.5499992370605","46.9599990844727","7.80000019073486","45.6699981689453","","","",
"European Union","EUU","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8327450713686","83.2988544450578","83.7090093092979","83.7902659551825","83.7104113876183","84.2019458927202","84.1266143285474","84.4328250490007","84.7876046543304","85.1201941434939","85.2985311037674","86.1517304831466","86.2928705172973","86.5017167067875","86.6937353994422","86.9179777221778","87.134637267662","87.4489645080595","87.5497822652216","87.3619256658229","87.5421626371878","87.5450015073145","87.6414473376718","87.6700373781501","87.9295826192366","","",
"Fragile and conflict affected situations","FCS","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
